"Index","Company","TypeName","Inches","resolution_width","resolution_height","touchscreen","cpu_brand","cpu_name","cpu_speed","Ram","memory_type","primary_storage","secondary_storage","gpu_brand","gpu_name","OpSys","Weight","Price"
1094,"Dell","Ultrabook",13.3,1080,1920,0,"Intel","Core i5",1.6,4,"SSD",256,0,"AMD"," Radeon 530","Windows",1.0,43602
1095,"HP","Netbook",12.5,768,1366,0,"Intel","Core i5",2.3,4,"SSD",128,0,"Intel"," HD Graphics 520","Windows",2.0,85195
1096,"Acer","Notebook",15.6,1080,1920,0,"Intel","Core i5",2.5,8,"Hybrid",256,1,"Nvidia"," GeForce GTX 950M","Windows",2.0,42571
1097,"Dell","Notebook",15.6,1080,1920,0,"Intel","Core i5",2.5,8,"HDD",1,0,"AMD"," Radeon R7 M445","Windows",2.0,34035
1098,"MSI","Gaming",17.3,1080,1920,0,"Intel","Core i7",2.6,8,"SSD",256,0,"Nvidia"," GeForce GTX 965M","Windows",3.0,85195
1099,"HP","Notebook",15.6,768,1366,0,"Intel","Pentium Quad",1.6,4,"HDD",1,0,"Intel"," HD Graphics 405","Windows",2.0,26640
1100,"Asus","Gaming",17.3,1080,1920,0,"Intel","Core i7",2.6,16,"Hybrid",128,1,"Nvidia"," GeForce GTX 980M","Windows",4.0,122491
1101,"Dell","Ultrabook",12.5,768,1366,0,"Intel","Core i3",2.3,4,"HDD",500,0,"Intel"," HD Graphics 520","Windows",2.0,60481
1102,"Dell","Ultrabook",12.5,768,1366,0,"Intel","Core i3",2.3,4,"SSD",128,0,"Intel"," HD Graphics 520","Windows",2.0,62176
1103,"Acer","Notebook",15.6,768,1366,0,"Intel","Celeron Dual",1.5,4,"SSD",16,0,"Intel"," HD Graphics","Other",2.0,11136
1104,"HP","Workstation",17.3,1080,1920,0,"Intel","Core i7",2.6,8,"HDD",1,0,"AMD"," FirePro W6150M","Windows",3.0,154459
1105,"Lenovo","Gaming",15.6,1080,1920,0,"Intel","Core i7",2.8,16,"SSD",512,0,"Nvidia"," GeForce GTX 1050 Ti","Windows",2.0,63883
1106,"Dell","Ultrabook",12.5,768,1366,0,"Intel","Core i5",2.3,8,"SSD",256,0,"Intel"," HD Graphics 520","Windows",2.0,75290
1107,"MSI","Gaming",17.3,1080,1920,0,"Intel","Core i7",2.6,8,"Hybrid",128,1,"Nvidia"," GeForce GTX 960M","Windows",3.0,80516
1108,"Lenovo","2 in 1 Convertible",15.6,1080,1920,1,"Intel","Core i5",2.3,4,"SSD",256,0,"Intel"," HD Graphics 520","Windows",2.0,46194
1109,"HP","Notebook",15.6,1080,1920,0,"AMD","A6-Series 9220",2.5,4,"HDD",1,0,"AMD"," Radeon R4","Windows",2.0,21205
1110,"Asus","Gaming",15.6,1080,1920,0,"Intel","Core i7",2.6,16,"Hybrid",128,1,"Nvidia"," GeForce GTX 960M","Windows",3.0,71342
1111,"HP","Notebook",13.3,1800,3200,1,"Intel","Core M",1.1,8,"SSD",256,0,"Intel"," HD Graphics 515","Windows",1.0,90523
1112,"Dell","Notebook",15.6,768,1366,0,"Intel","Core i5",2.3,4,"HDD",500,0,"AMD"," Radeon R5 M315","Windows",2.0,40980
1113,"Lenovo","Notebook",15.6,768,1366,0,"Intel","Core i3",2.0,4,"SSD",128,0,"Intel"," HD Graphics 520","Windows",2.0,22857
1114,"HP","Ultrabook",13.3,1080,1920,0,"Intel","Core i7",2.5,8,"SSD",512,0,"Intel"," HD Graphics 520","Windows",1.0,104908
1115,"Lenovo","2 in 1 Convertible",10.1,1200,1920,1,"Intel","Atom x5-Z8550",1.4,4,"Flash Storage",64,0,"Intel"," HD Graphics 400","Other",1.0,29251
1116,"Dell","Ultrabook",13.3,1080,1920,0,"Intel","Core i7",2.4,8,"SSD",256,0,"Intel"," Iris Plus Graphics 640","Windows",1.0,73473
1117,"Lenovo","Gaming",17.3,1080,1920,0,"Intel","Core i7",2.7,16,"SSD",256,1,"Nvidia"," GeForce GTX 980M","Windows",5.0,146519
1118,"Razer","Ultrabook",12.5,2160,3840,1,"Intel","Core i7",2.5,8,"SSD",256,0,"Intel"," HD Graphics 520","Windows",1.0,54825
1119,"Toshiba","Ultrabook",13.3,1080,1920,0,"Intel","Core i7",2.7,16,"SSD",512,0,"Intel"," HD Graphics 620","Windows",1.0,118601
1120,"Asus","Gaming",17.3,1080,1920,0,"Intel","Core i7",2.6,8,"Hybrid",128,1,"Nvidia"," GeForce GTX 960M","Windows",4.0,69929
1121,"Vero","Notebook",13.3,1080,1920,0,"Intel","Atom X5-Z8350",1.4,4,"Flash Storage",32,0,"Intel"," HD Graphics 400","Windows",1.0,10443
1122,"HP","Notebook",13.3,1080,1920,0,"Intel","Core i5",2.3,8,"SSD",256,0,"Intel"," HD Graphics 520","Windows",1.0,90043
1123,"HP","Notebook",14.0,1080,1920,0,"Intel","Core i5",2.3,8,"SSD",256,0,"Intel"," HD Graphics 520","Windows",1.0,80613
1124,"Dell","Notebook",15.6,768,1366,0,"Intel","Core i5",2.3,4,"HDD",500,0,"Intel"," HD Graphics 520","Linux",2.0,27899
1125,"Asus","Notebook",15.6,768,1366,0,"Intel","Core i3",2.4,4,"HDD",1,0,"Intel"," HD Graphics 620","Windows",2.0,23177
1126,"Lenovo","2 in 1 Convertible",14.0,1080,1920,1,"Intel","Core i7",2.5,8,"SSD",256,0,"Intel"," HD Graphics 520","Windows",2.0,88924
1127,"Lenovo","2 in 1 Convertible",10.1,1200,1920,1,"Intel","Atom x5-Z8550",1.4,4,"Flash Storage",64,0,"Intel"," HD Graphics 400","Windows",1.0,25521
1128,"HP","Ultrabook",12.5,768,1366,0,"Intel","Core i5",2.4,8,"SSD",256,0,"Intel"," HD Graphics 520","Windows",1.0,100966
1129,"Lenovo","Gaming",15.6,1080,1920,0,"Intel","Core i5",2.5,8,"Hybrid",128,1,"Nvidia"," GeForce GTX 1060","N/A",2.0,52694
1130,"HP","Gaming",17.3,1080,1920,0,"Intel","Core i5",2.3,8,"Hybrid",128,1,"Nvidia"," GeForce GTX 1060","Windows",3.0,60153
1131,"HP","Notebook",15.6,768,1366,0,"Intel","Core i7",2.7,8,"HDD",2,0,"Intel"," HD Graphics 620","Windows",2.0,33513
1132,"Lenovo","2 in 1 Convertible",14.0,1080,1920,1,"Intel","Core i7",2.6,8,"SSD",512,0,"Nvidia"," Quadro M500M","Windows",2.0,109244
1133,"Asus","Notebook",14.0,768,1366,0,"Intel","Celeron Dual",1.1,4,"Flash Storage",32,0,"Intel"," HD Graphics 500","Windows",2.0,14812
1134,"HP","Ultrabook",15.6,1080,1920,0,"Intel","Core i7",2.7,8,"SSD",256,0,"Intel"," HD Graphics 620","Windows",2.0,40067
1135,"Acer","Notebook",15.6,1080,1920,0,"Intel","Core i5",2.5,4,"HDD",1,0,"Nvidia"," GeForce 940MX","Windows",2.0,32820
1136,"Lenovo","Notebook",15.6,1080,1920,0,"Intel","Core i7",2.5,16,"Hybrid",1,0,"AMD"," Radeon R7 M360","Windows",3.0,58555
1137,"HP","Workstation",17.3,1080,1920,0,"Intel","Core i7",2.6,8,"SSD",256,0,"Nvidia"," Quadro M3000M","Windows",3.0,210424
1138,"Dell","Notebook",15.6,768,1366,0,"Intel","Core i5",2.5,8,"HDD",1,0,"AMD"," Radeon R7 M445","Windows",3.0,41772
1139,"MSI","Gaming",17.3,1080,1920,0,"Intel","Core i7",2.7,16,"Hybrid",256,1,"Nvidia"," GeForce GTX 980M","Windows",4.0,127819
1140,"HP","Ultrabook",15.6,1080,1920,0,"Intel","Core i7",2.5,8,"SSD",256,0,"Intel"," HD Graphics 520","Windows",2.0,115709
1141,"Lenovo","2 in 1 Convertible",14.0,1440,2560,1,"Intel","Core i7",2.6,16,"SSD",512,0,"Intel"," HD Graphics 520","Windows",3.0,130003
1142,"MSI","Gaming",15.6,1080,1920,0,"Intel","Core i7",2.8,8,"Hybrid",128,1,"Nvidia"," GeForce GTX 1050","Windows",2.0,60888
1143,"HP","2 in 1 Convertible",13.3,1080,1920,1,"Intel","Core i5",2.4,8,"SSD",256,0,"Intel"," HD Graphics 520","Windows",1.0,86793
1144,"HP","Workstation",15.6,1080,1920,0,"Intel","Core i7",2.6,8,"SSD",256,0,"Nvidia"," Quadro M1000M","Windows",3.0,118761
1145,"HP","2 in 1 Convertible",13.3,1440,2560,1,"Intel","Core i7",2.6,8,"SSD",256,0,"Intel"," HD Graphics 520","Windows",1.0,95851
1146,"HP","Workstation",15.6,1080,1920,0,"Intel","Core i7",2.6,8,"SSD",256,0,"Nvidia"," Quadro M1000M","Windows",2.0,101179
1147,"HP","Ultrabook",12.5,1080,1920,0,"Intel","Core i7",2.5,8,"SSD",256,0,"Intel"," HD Graphics 520","Windows",1.0,122381
1148,"Dell","Notebook",15.6,1080,1920,0,"Intel","Core i7",2.7,8,"SSD",256,0,"Nvidia"," GeForce 940MX","Windows",2.0,53807
1149,"HP","Notebook",15.6,1080,1920,0,"Intel","Core i5",2.3,8,"SSD",256,0,"Intel"," HD Graphics 520","Windows",2.0,84129
1150,"Lenovo","2 in 1 Convertible",14.0,1440,2560,1,"Intel","Core i7",2.5,8,"SSD",256,0,"Intel"," HD Graphics 520","Windows",1.0,124622
1151,"Lenovo","Notebook",15.6,768,1366,0,"Intel","Core i3",2.0,4,"HDD",1,0,"Intel"," HD Graphics 520","N/A",2.0,18062
1152,"HP","Notebook",15.6,768,1366,0,"AMD","E-Series 7110",1.8,4,"HDD",500,0,"AMD"," Radeon R2 Graphics","Windows",2.0,15824
1153,"Lenovo","Notebook",15.6,1080,1920,0,"Intel","Core i5",2.3,8,"HDD",1,0,"AMD"," Radeon R5 M330","N/A",2.0,31915
1154,"Dell","Gaming",15.6,1080,1920,0,"Intel","Core i7",2.8,8,"HDD",1,0,"Nvidia"," GeForce GTX 1050Ti","Windows",3.0,63883
1155,"Dell","Notebook",15.6,2160,3840,1,"Intel","Core i5",2.3,8,"SSD",256,0,"Nvidia"," GeForce 960M","Windows",2.0,119916
1156,"HP","Notebook",15.6,1080,1920,0,"AMD","A6-Series A6-9220",2.5,4,"SSD",256,0,"AMD"," Radeon 520","Windows",2.0,25515
1157,"MSI","Gaming",17.3,1080,1920,0,"Intel","Core i7",2.8,16,"Hybrid",256,1,"Nvidia"," GeForce GTX 1050 Ti","Windows",3.0,79536
1158,"Lenovo","Ultrabook",14.0,1080,1920,0,"Intel","Core i7",2.6,12,"SSD",512,0,"Intel"," HD Graphics 520","Windows",1.0,122491
1159,"Lenovo","Notebook",15.6,1080,1920,0,"Intel","Core i5",2.3,8,"Hybrid",1,0,"AMD"," Radeon R5 M330","Windows",3.0,42011
1160,"HP","2 in 1 Convertible",13.3,1440,2560,1,"Intel","Core i7",2.6,8,"SSD",512,0,"Intel"," HD Graphics 520","Windows",1.0,108744
1161,"Lenovo","Ultrabook",14.0,1080,1920,0,"Intel","Core i7",2.6,8,"SSD",256,0,"Intel"," HD Graphics 520","Windows",2.0,79867
1162,"MSI","Gaming",14.0,1080,1920,0,"Intel","Core i7",2.6,16,"Hybrid",256,1,"Nvidia"," GeForce GTX 970M","Windows",2.0,94252
1163,"HP","Gaming",15.6,1080,1920,0,"Intel","Core i7",2.8,8,"HDD",1,0,"Nvidia"," GeForce GTX 1050","Windows",3.0,47899
1164,"Lenovo","Notebook",15.6,768,1366,0,"Intel","Core i3",2.0,8,"HDD",1,0,"Intel"," HD Graphics 520","Windows",2.0,24456
1165,"HP","Notebook",15.6,768,1366,0,"Intel","Core i5",2.3,4,"HDD",500,0,"Intel"," HD Graphics 520","N/A",2.0,25414
1166,"Dell","Gaming",15.6,2160,3840,0,"Intel","Core i7",2.8,8,"Hybrid",128,1,"Nvidia"," GeForce GTX 1050 Ti","Windows",3.0,79813
1167,"Lenovo","Notebook",15.6,1080,1920,0,"Intel","Core i5",2.5,8,"SSD",256,0,"Intel"," HD Graphics 620","Windows",2.0,74059
1168,"Lenovo","Notebook",15.6,1080,1920,0,"Intel","Core i3",2.0,4,"HDD",1,0,"Nvidia"," GeForce 920MX ","Windows",2.0,24935
1169,"HP","Notebook",14.0,768,1366,0,"Intel","Celeron Dual",1.6,2,"Flash Storage",32,0,"Intel"," HD Graphics 400","Windows",1.0,13267
1170,"MSI","Gaming",15.6,1080,1920,0,"Intel","Core i7",2.7,8,"HDD",1,0,"Nvidia"," GeForce GTX 1050","Windows",2.0,44702
1171,"HP","Notebook",15.6,1080,1920,0,"Intel","Core i7",2.5,8,"SSD",256,0,"Intel"," HD Graphics 520","Windows",2.0,36177
1172,"HP","Notebook",15.6,1080,1920,0,"Intel","Core i7",1.8,16,"SSD",512,0,"Intel"," UHD Graphics 620","Windows",2.0,61752
1173,"Asus","Notebook",15.6,768,1366,0,"Intel","Celeron Dual",1.6,4,"HDD",500,0,"Intel"," HD Graphics","Windows",2.0,19660
1174,"Lenovo","Notebook",15.6,768,1366,0,"Intel","Core i5",2.3,4,"HDD",500,0,"Intel"," HD Graphics 520","N/A",2.0,21205
1175,"Lenovo","Notebook",15.6,1080,1920,0,"Intel","Core i7",2.7,8,"HDD",1,0,"Nvidia"," GeForce 940MX","N/A",2.0,37776
1176,"Asus","Notebook",14.0,1080,1920,0,"Intel","Core i3",2.4,4,"SSD",256,0,"Intel"," HD Graphics 620","Windows",2.0,40972
1177,"Lenovo","Notebook",15.6,1080,1920,0,"Intel","Core i7",2.5,4,"Hybrid",1,0,"Intel"," HD Graphics 520","Windows",2.0,43956
1178,"Lenovo","Gaming",15.6,1080,1920,0,"Intel","Core i7",2.6,16,"SSD",512,0,"Nvidia"," GeForce GTX 960","Windows",3.0,69530
1179,"MSI","Gaming",15.6,1080,1920,0,"Intel","Core i7",2.6,16,"Hybrid",128,1,"Nvidia"," GeForce GTX 970M","Windows",2.0,114732
1180,"HP","Notebook",15.6,768,1366,0,"Intel","Core i3",2.3,4,"HDD",500,0,"Intel"," HD Graphics 520","Windows",2.0,34632
1181,"Lenovo","2 in 1 Convertible",14.0,1440,2560,1,"Intel","Core i5",2.3,8,"SSD",256,0,"Intel"," HD Graphics 520","Windows",1.0,87219
1182,"Lenovo","Ultrabook",15.6,1080,1920,0,"Intel","Core i7",2.7,6,"SSD",256,0,"Nvidia"," GeForce 920M","Windows",2.0,44276
1183,"Dell","Notebook",15.6,1080,1920,0,"Intel","Core i7",2.7,8,"SSD",256,0,"Nvidia"," GeForce GT 940MX","Linux",2.0,47686
1184,"Acer","Notebook",15.6,768,1366,0,"Intel","Celeron Dual",2.0,4,"HDD",500,0,"Intel"," HD Graphics 500","Windows",2.0,17742
1185,"HP","Notebook",15.6,1080,1920,0,"Intel","Core i7",2.6,6,"HDD",1,0,"Nvidia"," GeForce GTX 960M","Windows",2.0,42571
1186,"Asus","Gaming",15.6,1080,1920,0,"Intel","Core i7",2.6,8,"Hybrid",256,1,"Nvidia"," GeForce GTX 960M","Windows",3.0,48432
1187,"Dell","2 in 1 Convertible",15.6,1080,1920,1,"Intel","Core i7",2.7,16,"SSD",512,0,"Intel"," HD Graphics 620","Windows",2.0,62817
1188,"Acer","Notebook",15.6,1080,1920,0,"Intel","Core i5",2.5,4,"SSD",256,0,"Nvidia"," GeForce 940MX","Windows",2.0,36816
1189,"Dell","Ultrabook",13.3,1800,3200,1,"Intel","Core i5",2.4,8,"SSD",256,0,"Intel"," HD Graphics 520","Linux",1.0,58555
1190,"Acer","Gaming",17.3,1080,1920,0,"Intel","Core i7",2.8,16,"Hybrid",256,1,"Nvidia"," GeForce GTX 1070","Windows",4.0,138475
1191,"Lenovo","Gaming",15.6,1080,1920,0,"Intel","Core i5",2.5,8,"HDD",1,0,"Nvidia"," GeForce GTX 1050","Windows",2.0,43636
1192,"Samsung","2 in 1 Convertible",12.3,1600,2400,1,"Samsung","Cortex A72&A53",2.0,4,"Flash Storage",32,0,"ARM"," Mali T860 MP4","Other",1.0,35112
1193,"HP","Notebook",15.6,768,1366,0,"Intel","Core i5",2.5,4,"HDD",500,0,"Intel"," HD Graphics 620","Windows",2.0,25841
1194,"Apple","Ultrabook",12.0,1440,2304,0,"Intel","Core M",1.1,8,"Flash Storage",256,0,"Intel"," HD Graphics 5300","MacOS",1.0,61965
1195,"Dell","2 in 1 Convertible",13.3,1080,1920,1,"Intel","Core i5",2.5,8,"SSD",256,0,"Intel"," HD Graphics 620","Windows",2.0,63883
1196,"HP","Notebook",15.6,1080,1920,0,"Intel","Core i7",2.8,12,"Hybrid",128,1,"Nvidia"," GeForce GTX 1050","Windows",2.0,70703
1197,"Lenovo","Notebook",15.6,768,1366,0,"Intel","Core i3",2.0,4,"HDD",1,0,"AMD"," Radeon R5 M430","N/A",2.0,19607
1198,"Asus","Gaming",17.3,1080,1920,0,"Intel","Core i7",2.6,16,"Hybrid",512,1,"Nvidia"," GeForce GTX 980M","Windows",4.0,114552
1199,"Acer","Notebook",15.6,768,1366,0,"Intel","Celeron Dual",2.0,4,"HDD",1,0,"Intel"," HD Graphics 500","Linux",2.0,14492
1200,"MSI","Gaming",17.3,1080,1920,0,"Intel","Core i7",2.8,16,"Hybrid",256,1,"Nvidia"," GeForce GTX 1060","Windows",2.0,109165
1201,"Dell","Notebook",15.6,768,1366,0,"Intel","Core i3",2.0,4,"SSD",128,0,"AMD"," Radeon R7 M440","Windows",2.0,26587
1202,"Lenovo","Notebook",15.6,768,1366,0,"Intel","Core i7",2.5,8,"HDD",500,0,"Nvidia"," GeForce 920MX","N/A",2.0,33513
1204,"Dell","Ultrabook",13.3,1800,3200,1,"Intel","Core i7",2.7,16,"SSD",512,0,"Intel"," HD Graphics 620","Windows",1.0,142790
1205,"Asus","Gaming",15.6,1080,1920,0,"Intel","Core i7",2.6,8,"HDD",1,0,"Nvidia"," GeForce GTX 1060","Windows",2.0,62284
1206,"Dell","Notebook",15.6,1080,1920,0,"Intel","Core i5",2.5,8,"SSD",256,0,"AMD"," Radeon R7 M445","Windows",2.0,47366
1207,"HP","Notebook",15.6,768,1366,0,"Intel","Core i5",2.5,8,"SSD",256,0,"Intel"," HD Graphics 620","Windows",2.0,30849
1208,"Lenovo","Notebook",15.6,768,1366,0,"AMD","E-Series 9000",2.2,4,"HDD",500,0,"AMD"," Radeon R2 Graphics","Windows",2.0,15931
1209,"Acer","Notebook",17.3,900,1600,0,"Intel","Core i3",2.0,8,"HDD",1,0,"Nvidia"," GeForce 940MX","Windows",3.0,33513
1210,"Asus","Gaming",15.6,1080,1920,0,"Intel","Core i7",2.8,16,"Hybrid",256,1,"Nvidia"," GeForce GTX 1070","Windows",2.0,130483
1211,"Apple","Ultrabook",12.0,1440,2304,0,"Intel","Core M",1.2,8,"Flash Storage",512,0,"Intel"," HD Graphics 515","MacOS",1.0,68145
1212,"Asus","Notebook",15.6,1080,1920,0,"Intel","Core i7",2.8,16,"Hybrid",128,1,"Nvidia"," GeForce GTX 1060","Windows",2.0,93187
1213,"MSI","Gaming",17.3,1080,1920,0,"Intel","Core i7",2.6,16,"Hybrid",256,1,"Nvidia"," GeForce GTX 1060","Windows",2.0,103842
1214,"Dell","2 in 1 Convertible",15.6,1080,1920,1,"Intel","Core i5",2.5,8,"SSD",256,0,"Intel"," HD Graphics 620","Windows",2.0,53227
1215,"Asus","Gaming",17.3,1080,1920,0,"Intel","Core i7",2.8,16,"Hybrid",256,1,"Nvidia"," GeForce GTX 1060","Windows",3.0,103843
1216,"Acer","Netbook",11.6,768,1366,0,"Intel","Celeron Dual",1.5,2,"SSD",32,0,"Intel"," HD Graphics","Other",1.0,9271
1217,"Acer","Notebook",17.3,900,1600,0,"Intel","Core i3",2.0,4,"HDD",1,0,"Nvidia"," GeForce 940MX","Windows",3.0,31861
1218,"Lenovo","Notebook",17.3,900,1600,0,"Intel","Core i5",2.5,8,"HDD",1,0,"Intel"," HD Graphics 620","N/A",3.0,28718
1219,"Lenovo","Gaming",15.6,1080,1920,0,"Intel","Core i7",2.6,8,"Hybrid",128,1,"Nvidia"," GeForce GTX 960<U+039C>","Windows",3.0,67772
1220,"Acer","2 in 1 Convertible",14.0,1080,1920,1,"Intel","Core i7",1.3,8,"SSD",256,0,"Intel"," HD Graphics 615","Windows",1.0,61219
1221,"Lenovo","Notebook",15.6,1080,1920,0,"Intel","Core i7",2.6,8,"SSD",256,0,"Intel"," HD Graphics 520","Windows",2.0,81465
1222,"MSI","Gaming",15.6,1080,1920,0,"Intel","Core i7",2.6,8,"Hybrid",128,1,"Nvidia"," GeForce GTX 1060","Windows",2.0,78647
1223,"HP","Notebook",15.6,1080,1920,0,"AMD","A12-Series 9720P",2.7,6,"HDD",1,0,"AMD"," Radeon 530","Windows",2.0,28185
1224,"Dell","Ultrabook",12.5,1080,1920,1,"Intel","Core i5",2.4,8,"SSD",256,0,"Intel"," HD Graphics 520","Windows",1.0,91288
1225,"Dell","2 in 1 Convertible",15.0,1080,1920,1,"Intel","Core i3",2.4,4,"HDD",500,0,"Intel"," HD Graphics 620","Windows",2.0,27120
1226,"Asus","Notebook",15.6,768,1366,0,"Intel","Pentium Quad",1.6,4,"HDD",1,0,"Intel"," HD Graphics 405","Windows",3.0,16464
1227,"Dell","Ultrabook",13.3,1800,3200,1,"Intel","Core i7",2.7,8,"SSD",256,0,"Intel"," HD Graphics 620","Windows",1.0,78695
1228,"Dell","Notebook",15.6,768,1366,0,"Intel","Core i5",2.5,4,"HDD",1,0,"Intel"," HD Graphics 520","Linux",2.0,27805
1229,"Lenovo","Gaming",15.6,1080,1920,1,"Intel","Core i7",2.6,16,"Hybrid",128,1,"Nvidia"," GeForce GTX 960M","Windows",3.0,54825
1230,"MSI","Gaming",15.6,1080,1920,0,"Intel","Core i7",2.8,8,"Hybrid",128,1,"Nvidia"," GeForce GTX 1050","Windows",2.0,61219
1231,"Lenovo","Netbook",12.5,1080,1920,1,"Intel","Core i7",2.5,16,"SSD",512,0,"Intel"," HD Graphics 520","Windows",1.0,87912
1232,"Razer","Gaming",14.0,1080,1920,0,"Intel","Core i7",2.8,16,"SSD",1,0,"Nvidia"," GeForce GTX 1060","Windows",2.0,186427
1233,"Dell","Notebook",15.6,768,1366,1,"Intel","Core i3",2.4,8,"HDD",1,0,"Intel"," HD Graphics 620","Windows",2.0,24989
1234,"MSI","Gaming",17.3,1080,1920,0,"Intel","Core i7",2.8,16,"Hybrid",256,1,"Nvidia"," GeForce GTX 1060","Windows",3.0,85141
1235,"Apple","Ultrabook",11.6,768,1366,0,"Intel","Core i5",1.6,4,"Flash Storage",256,0,"Intel"," HD Graphics 6000","MacOS",1.0,51096
1236,"HP","Notebook",15.6,1080,1920,0,"Intel","Core i3",2.0,4,"HDD",1,0,"Intel"," HD Graphics 520","Windows",2.0,25468
1237,"HP","Ultrabook",14.0,1440,2560,0,"Intel","Core i7",2.5,8,"SSD",256,0,"Intel"," HD Graphics 520","Windows",2.0,117120
1238,"Dell","Notebook",15.6,768,1366,0,"Intel","Core i5",2.3,4,"HDD",500,0,"Intel"," HD Graphics 520","Windows",2.0,39267
1239,"MSI","Gaming",15.6,1080,1920,0,"Intel","Core i7",2.6,8,"Hybrid",128,1,"Nvidia"," GeForce GTX 960M","Windows",2.0,62284
1240,"Lenovo","Notebook",13.3,1080,1920,0,"Intel","Core i7",2.7,16,"SSD",512,0,"Intel"," HD Graphics 620","Windows",1.0,79867
1241,"Lenovo","Notebook",15.6,1080,1920,0,"AMD","A12-Series 9720P",3.6,6,"SSD",256,0,"AMD"," Radeon 530","Windows",2.0,31839
1242,"Asus","Ultrabook",13.3,1080,1920,0,"Intel","Core i7",2.5,8,"SSD",256,0,"Intel"," HD Graphics 520","Windows",1.0,68198
1243,"Acer","Notebook",15.6,768,1366,0,"Intel","Core i3",2.0,4,"HDD",500,0,"Intel"," HD Graphics 520","Linux",2.0,19277
1244,"Dell","2 in 1 Convertible",17.3,1080,1920,1,"Intel","Core i7",2.7,16,"SSD",512,0,"Nvidia"," GeForce 940MX","Windows",3.0,95851
1245,"HP","Notebook",14.0,1080,1920,0,"Intel","Core i5",2.3,4,"SSD",256,0,"Intel"," HD Graphics 520","Windows",2.0,58607
1247,"Dell","Notebook",14.0,768,1366,0,"Intel","Core i5",2.5,4,"HDD",500,0,"Intel"," HD Graphics 620","Windows",2.0,46620
1248,"Asus","Gaming",15.6,1080,1920,0,"Intel","Core i7",2.6,16,"Hybrid",256,1,"Nvidia"," GeForce GTX 1070","Windows",2.0,123876
1249,"Lenovo","Notebook",15.6,1080,1920,0,"Intel","Core i5",2.5,8,"SSD",256,0,"Intel"," HD Graphics 620","N/A",2.0,30529
1250,"Dell","2 in 1 Convertible",13.3,1800,3200,1,"Intel","Core i5",1.2,8,"SSD",256,0,"Intel"," HD Graphics 615","Windows",1.0,96597
1251,"Dell","Notebook",15.6,768,1366,0,"Intel","Pentium Quad",1.6,4,"HDD",500,0,"Intel"," HD Graphics","Linux",2.0,17263
1252,"HP","Notebook",15.6,768,1366,0,"AMD","A6-Series 9220",2.5,4,"HDD",500,0,"AMD"," Radeon R4 Graphics","Windows",2.0,21259
1253,"Lenovo","Notebook",15.6,1080,1920,0,"Intel","Core i3",2.3,6,"SSD",128,0,"Nvidia"," GeForce 920MX","Windows",2.0,30316
1254,"Lenovo","Notebook",14.0,1080,1920,0,"Intel","Core i5",2.3,8,"SSD",256,0,"Intel"," HD Graphics 520","Windows",2.0,57116
1255,"Dell","Notebook",15.6,768,1366,0,"Intel","Pentium Quad",1.6,4,"HDD",500,0,"Intel"," HD Graphics","Windows",2.0,23656
1256,"Asus","Notebook",15.6,768,1366,0,"Intel","Celeron Dual",1.1,4,"HDD",1,0,"Intel"," HD Graphics 500","Windows",2.0,18062
1257,"Asus","Gaming",17.3,1080,1920,0,"Intel","Core i7",2.6,16,"Hybrid",128,1,"Nvidia"," GeForce GTX 970M","Windows",4.0,101232
1258,"Dell","Notebook",15.6,768,1366,0,"Intel","Core i3",2.0,4,"HDD",500,0,"Intel"," HD Graphics 520","Windows",2.0,26107
1259,"Lenovo","Notebook",15.6,1080,1920,0,"Intel","Core i7",2.5,8,"Hybrid",1,0,"AMD"," Radeon R5 M330","Windows",2.0,47686
1260,"MSI","Gaming",15.6,1080,1920,0,"Intel","Core i7",2.6,8,"Hybrid",128,1,"Nvidia"," GeForce GTX 960M","Windows",2.0,65481
1261,"Lenovo","2 in 1 Convertible",14.0,1080,1920,1,"Intel","Core i5",2.3,4,"SSD",128,0,"Intel"," HD Graphics 520","Windows",2.0,44383
1262,"Asus","Ultrabook",13.3,1080,1920,0,"Intel","Core M",0.9,8,"SSD",512,0,"Intel"," HD Graphics 515","Windows",1.0,38841
1263,"Dell","Notebook",15.6,768,1366,0,"Intel","Core i3",2.4,6,"HDD",1,0,"Intel"," HD Graphics 620","Windows",2.0,24456
1264,"Acer","Notebook",15.6,768,1366,0,"Intel","Celeron Dual",1.6,4,"HDD",500,0,"Intel"," HD Graphics 400","Linux",2.0,15398
1265,"Dell","Notebook",15.6,768,1366,0,"Intel","Celeron Dual",1.6,2,"HDD",500,0,"Intel"," HD Graphics","Windows",2.0,20193
1266,"Lenovo","Notebook",15.6,1080,1920,0,"Intel","Core i7",2.6,8,"HDD",1,0,"Nvidia"," GeForce GTX 960M","Windows",3.0,47899
1267,"HP","Notebook",15.6,1080,1920,0,"AMD","A9-Series 9410",2.9,6,"Hybrid",1,0,"AMD"," Radeon R7 M440","Windows",2.0,29303
1268,"Dell","Notebook",15.6,768,1366,0,"Intel","Core i7",2.7,8,"HDD",1,0,"AMD"," Radeon R5 M430","Linux",2.0,42943
1269,"HP","Netbook",11.6,768,1366,0,"Intel","Celeron Dual",1.6,2,"Flash Storage",32,0,"Intel"," HD Graphics 400","Windows",1.0,11136
